,DateTime,InsideHumidity,InsideTemperature,InsideCO2,OutsideHumidity,OutsideTemperature,OutsideCO2
90564,2022-12-30 01:41:31,56.9,14.7,1064,84.4,4.7,2133
90565,2022-12-30 01:41:41,56.9,14.8,1064,84.4,4.7,2133
90566,2022-12-30 01:41:51,57.0,14.8,1064,84.4,4.7,2133
90567,2022-12-30 01:42:01,56.6,14.8,1069,84.4,4.7,2102
90568,2022-12-30 01:42:11,56.5,14.8,1069,84.4,4.7,2102
90569,2022-12-30 01:42:21,56.5,14.8,1064,84.4,4.7,2107
90570,2022-12-30 01:42:32,56.5,14.7,1064,84.4,4.7,2111
90571,2022-12-30 01:42:42,56.5,14.8,1069,84.4,4.7,2111
90572,2022-12-30 01:42:52,56.6,14.7,1064,84.4,4.7,2111
90573,2022-12-30 01:43:02,56.5,14.7,1064,84.4,4.8,2111
90574,2022-12-30 01:43:12,56.5,14.7,1064,84.4,4.8,2111
90575,2022-12-30 01:43:22,56.7,14.7,1064,84.4,4.8,2111
90576,2022-12-30 01:43:32,56.6,14.7,1064,84.4,4.8,2111
90577,2022-12-30 01:43:42,56.6,14.7,1069,84.3,4.8,2107
90578,2022-12-30 01:43:52,56.6,14.8,1064,84.3,4.8,2107
90579,2022-12-30 01:44:02,56.5,14.7,1064,84.3,4.8,2107
90580,2022-12-30 01:44:12,56.8,14.7,1064,84.3,4.8,2107
90581,2022-12-30 01:44:22,56.4,14.7,1064,84.2,4.8,2111
90582,2022-12-30 01:44:32,56.5,14.7,1064,84.2,4.8,2107
90583,2022-12-30 01:44:42,56.5,14.7,1069,84.2,4.8,2107
90584,2022-12-30 01:44:52,56.7,14.7,1064,84.2,4.9,2111
90585,2022-12-30 01:45:02,56.6,14.7,1064,84.2,4.9,2111
90586,2022-12-30 01:45:12,56.6,14.7,1064,84.1,4.9,2120
90587,2022-12-30 01:45:22,56.8,14.7,1064,84.1,4.9,2125
90588,2022-12-30 01:45:32,56.6,14.7,1064,84.1,4.9,2125
90589,2022-12-30 01:45:42,56.5,14.7,1064,84.1,4.9,2125
90590,2022-12-30 01:45:52,56.5,14.7,1064,84.0,4.9,2125
90591,2022-12-30 01:46:02,56.6,14.7,1064,84.1,4.9,2125
90592,2022-12-30 01:46:12,56.8,14.7,1064,84.0,5.0,2125
90593,2022-12-30 01:46:22,56.7,14.7,1064,84.0,4.9,2125
90594,2022-12-30 01:46:32,56.6,14.7,1064,84.0,5.0,2125
90595,2022-12-30 01:46:42,56.5,14.7,1064,83.9,5.0,2125
90596,2022-12-30 01:46:52,56.6,14.7,1064,83.9,5.0,2125
90597,2022-12-30 01:47:02,56.3,14.7,1064,83.9,5.0,2125
90598,2022-12-30 01:47:12,56.5,14.7,1064,83.9,5.0,2125
90599,2022-12-30 01:47:22,56.6,14.7,1064,83.9,5.0,2125
90600,2022-12-30 01:47:32,56.7,14.7,1064,83.8,5.0,2125
90601,2022-12-30 01:47:42,56.9,14.7,1064,83.8,5.0,2125
90602,2022-12-30 01:47:52,56.7,14.7,1064,83.8,5.1,2125
90603,2022-12-30 01:48:02,56.7,14.7,1064,83.8,5.0,2125
90604,2022-12-30 01:48:12,56.9,14.7,1069,83.8,5.1,2125
90605,2022-12-30 01:48:22,56.8,14.7,1064,83.7,5.1,2125
90606,2022-12-30 01:48:32,56.8,14.7,1064,83.7,5.1,2125
90607,2022-12-30 01:48:42,56.8,14.7,1064,83.7,5.1,2133
90608,2022-12-30 01:48:52,56.6,14.7,1069,83.7,5.1,2129
90609,2022-12-30 01:49:02,56.8,14.7,1064,83.7,5.1,2129
90610,2022-12-30 01:49:12,56.7,14.7,1064,83.6,5.1,2129
90611,2022-12-30 01:49:22,56.6,14.7,1064,83.6,5.1,2129
90612,2022-12-30 01:49:32,56.4,14.7,1064,83.6,5.2,2133
90613,2022-12-30 01:49:42,56.5,14.7,1064,83.6,5.1,2133
90614,2022-12-30 01:49:52,56.5,14.7,1064,83.6,5.1,2133
90615,2022-12-30 01:50:02,56.5,14.7,1064,83.5,5.1,2133
90616,2022-12-30 01:50:12,56.8,14.7,1064,83.5,5.1,2133
90617,2022-12-30 01:50:22,56.7,14.6,1064,83.5,5.2,2133
90618,2022-12-30 01:50:32,56.8,14.7,1064,83.5,5.2,2129
90619,2022-12-30 01:50:42,56.7,14.7,1064,83.5,5.2,2129
90620,2022-12-30 01:50:52,56.7,14.7,1064,83.5,5.2,2129
90621,2022-12-30 01:51:02,56.6,14.7,1060,83.5,5.2,2129
90622,2022-12-30 01:51:12,56.4,14.7,1064,83.5,5.2,2125
90623,2022-12-30 01:51:22,56.5,14.6,1064,83.4,5.2,2120
90624,2022-12-30 01:51:33,56.4,14.6,1064,83.4,5.2,2120
90625,2022-12-30 01:51:43,56.4,14.6,1064,83.4,5.2,2116
90626,2022-12-30 01:51:53,56.5,14.6,1064,83.4,5.2,2120
90627,2022-12-30 01:52:03,56.7,14.6,1064,83.4,5.2,2120
90628,2022-12-30 01:52:13,56.8,14.6,1064,83.3,5.3,2120
90629,2022-12-30 01:52:23,56.9,14.6,1064,83.3,5.3,2120
90630,2022-12-30 01:52:33,56.9,14.6,1064,83.3,5.3,2120
90631,2022-12-30 01:52:43,57.0,14.6,1064,83.2,5.3,2120
90632,2022-12-30 01:52:53,57.1,14.6,1064,83.2,5.3,2120
90633,2022-12-30 01:53:03,56.9,14.6,1064,83.2,5.3,2120
90634,2022-12-30 01:53:13,56.8,14.6,1064,83.1,5.3,2120
90635,2022-12-30 01:53:23,56.7,14.6,1064,83.2,5.3,2120
90636,2022-12-30 01:53:33,56.9,14.6,1064,83.1,5.3,2116
90637,2022-12-30 01:53:43,56.7,14.6,1064,83.1,5.3,2129
90638,2022-12-30 01:53:53,56.6,14.7,1064,83.1,5.3,2129
90639,2022-12-30 01:54:03,56.5,14.6,1064,83.1,5.3,2129
90640,2022-12-30 01:54:13,56.6,14.6,1064,83.1,5.3,2129
90641,2022-12-30 01:54:23,56.6,14.6,1064,83.1,5.3,2129
90642,2022-12-30 01:54:33,56.7,14.6,1064,83.1,5.3,2129
90643,2022-12-30 01:54:43,56.6,14.6,1064,83.1,5.3,2129
90644,2022-12-30 01:54:53,56.6,14.6,1064,83.1,5.3,2125
90645,2022-12-30 01:55:03,56.7,14.6,1064,83.1,5.3,2129
90646,2022-12-30 01:55:13,56.9,14.7,1064,83.1,5.3,2129
90647,2022-12-30 01:55:23,56.6,14.6,1064,83.1,5.3,2120
90648,2022-12-30 01:55:33,56.5,14.6,1064,83.1,5.3,2116
90649,2022-12-30 01:55:43,56.5,14.6,1064,83.1,5.4,2116
90650,2022-12-30 01:55:53,56.5,14.6,1064,83.1,5.4,2116
90651,2022-12-30 01:56:03,56.5,14.6,1060,83.1,5.4,2111
90652,2022-12-30 01:56:13,56.6,14.6,1060,83.1,5.4,2111
90653,2022-12-30 01:56:23,56.6,14.6,1060,83.1,5.4,2111
90654,2022-12-30 01:56:33,56.7,14.6,1060,83.1,5.4,2111
90655,2022-12-30 01:56:43,56.7,14.6,1060,83.1,5.4,2111
90656,2022-12-30 01:56:53,56.6,14.6,1060,83.1,5.4,2111
90657,2022-12-30 01:57:03,56.6,14.6,1060,83.1,5.4,2111
90658,2022-12-30 01:57:13,56.5,14.6,1060,83.0,5.4,2116
90659,2022-12-30 01:57:23,56.5,14.7,1060,83.0,5.4,2116
90660,2022-12-30 01:57:33,56.4,14.7,1060,83.0,5.4,2133
90661,2022-12-30 01:57:43,56.2,14.7,1060,83.0,5.4,2133
90662,2022-12-30 01:57:53,56.2,14.7,1060,83.0,5.4,2129
90663,2022-12-30 01:58:03,56.3,14.7,1060,83.0,5.4,2125
90664,2022-12-30 01:58:13,56.3,14.7,1060,82.9,5.4,2125
90665,2022-12-30 01:58:23,56.2,14.7,1064,82.9,5.4,2116
90666,2022-12-30 01:58:33,56.1,14.7,1060,82.9,5.4,2116
90667,2022-12-30 01:58:43,56.3,14.7,1060,82.9,5.4,2116
90668,2022-12-30 01:58:53,56.4,14.7,1060,82.9,5.4,2111
90669,2022-12-30 01:59:03,56.3,14.7,1060,82.9,5.4,2133
90670,2022-12-30 01:59:13,56.3,14.7,1060,82.9,5.4,2129
90671,2022-12-30 01:59:23,56.1,14.7,1060,82.9,5.4,2133
90672,2022-12-30 01:59:33,56.2,14.7,1060,82.9,5.4,2129
90673,2022-12-30 01:59:43,56.3,14.7,1060,82.9,5.5,2133
90674,2022-12-30 01:59:53,56.3,14.6,1060,82.9,5.4,2120
90675,2022-12-30 02:00:03,56.5,14.6,1060,82.8,5.4,2116
90676,2022-12-30 02:00:13,56.6,14.6,1060,82.9,5.5,2129
90677,2022-12-30 02:00:24,56.5,14.6,1060,82.9,5.5,2129
90678,2022-12-30 02:00:34,56.5,14.6,1060,82.9,5.5,2129
90679,2022-12-30 02:00:44,56.4,14.6,1060,82.9,5.5,2129
90680,2022-12-30 02:00:54,56.6,14.6,1060,82.8,5.5,2129
90681,2022-12-30 02:01:04,56.6,14.6,1060,82.8,5.5,2133
90682,2022-12-30 02:01:14,56.5,14.6,1060,82.8,5.5,2133
90683,2022-12-30 02:01:24,56.4,14.6,1060,82.8,5.5,2133
90684,2022-12-30 02:01:34,56.4,14.6,1060,82.8,5.5,2129
90685,2022-12-30 02:01:44,56.4,14.6,1060,82.8,5.5,2133
90686,2022-12-30 02:01:54,56.4,14.6,1060,82.8,5.5,2133
90687,2022-12-30 02:02:04,56.3,14.6,1060,82.8,5.5,2116
90688,2022-12-30 02:02:14,56.4,14.6,1060,82.8,5.5,2107
90689,2022-12-30 02:02:24,56.4,14.6,1060,82.8,5.5,2116
90690,2022-12-30 02:02:34,56.3,14.6,1060,82.8,5.5,2120
90691,2022-12-30 02:02:44,56.4,14.6,1060,82.8,5.5,2125
90692,2022-12-30 02:02:54,56.4,14.6,1055,82.8,5.5,2147
90693,2022-12-30 02:03:04,56.3,14.6,1060,82.8,5.5,2147
90694,2022-12-30 02:03:14,56.3,14.6,1060,82.8,5.5,2147
90695,2022-12-30 02:03:24,56.4,14.6,1060,82.9,5.5,2147
90696,2022-12-30 02:03:34,56.4,14.6,1060,82.8,5.5,2147
90697,2022-12-30 02:03:44,56.4,14.6,1060,82.8,5.5,2142
90698,2022-12-30 02:03:54,56.4,14.6,1060,82.8,5.5,2147
90699,2022-12-30 02:04:04,56.4,14.6,1060,82.8,5.5,2138
90700,2022-12-30 02:04:14,56.5,14.6,1060,82.8,5.5,2138
90701,2022-12-30 02:04:24,56.4,14.6,1060,82.8,5.6,2138
90702,2022-12-30 02:04:34,56.3,14.6,1060,82.8,5.6,2138
90703,2022-12-30 02:04:44,56.3,14.6,1060,82.8,5.6,2138
90704,2022-12-30 02:04:54,56.5,14.6,1060,82.8,5.6,2142
90705,2022-12-30 02:05:04,56.7,14.6,1060,82.8,5.6,2142
90706,2022-12-30 02:05:14,56.4,14.6,1060,82.8,5.6,2142
90707,2022-12-30 02:05:24,56.2,14.6,1060,82.8,5.6,2133
90708,2022-12-30 02:05:34,56.4,14.6,1060,82.7,5.6,2133
90709,2022-12-30 02:05:44,56.4,14.6,1060,82.8,5.6,2133
90710,2022-12-30 02:05:54,56.5,14.6,1060,82.8,5.6,2133
90711,2022-12-30 02:06:08,56.3,14.6,1060,82.8,5.6,2133
90712,2022-12-30 02:06:14,56.3,14.6,1060,82.8,5.6,2133
90713,2022-12-30 02:06:24,56.2,14.6,1060,82.7,5.6,2133
90714,2022-12-30 02:06:34,56.1,14.6,1055,82.8,5.6,2133
90715,2022-12-30 02:06:44,56.2,14.6,1055,82.7,5.6,2129
90716,2022-12-30 02:06:54,56.3,14.6,1055,82.7,5.6,2129
90717,2022-12-30 02:07:04,56.4,14.6,1055,82.8,5.6,2129
90718,2022-12-30 02:07:14,56.3,14.6,1055,82.7,5.6,2129
90719,2022-12-30 02:07:24,56.2,14.6,1055,82.8,5.6,2129
90720,2022-12-30 02:07:34,56.1,14.6,1055,82.8,5.6,2129
90721,2022-12-30 02:07:44,56.1,14.6,1051,82.8,5.6,2125
90722,2022-12-30 02:07:54,56.1,14.6,1055,82.8,5.6,2129
90723,2022-12-30 02:08:04,56.1,14.5,1055,82.8,5.6,2129
90724,2022-12-30 02:08:14,56.1,14.6,1055,82.8,5.7,2129
90725,2022-12-30 02:08:24,56.3,14.6,1055,82.8,5.7,2129
90726,2022-12-30 02:08:34,56.2,14.5,1055,82.7,5.7,2129
90727,2022-12-30 02:08:44,56.2,14.5,1055,82.7,5.7,2129
90728,2022-12-30 02:08:54,56.1,14.6,1055,82.7,5.6,2129
90729,2022-12-30 02:09:04,56.1,14.5,1055,82.7,5.7,2138
90730,2022-12-30 02:09:14,56.2,14.5,1055,82.6,5.7,2133
90731,2022-12-30 02:09:24,56.2,14.5,1055,82.6,5.6,2129
90732,2022-12-30 02:09:35,56.2,14.5,1055,82.6,5.7,2129
90733,2022-12-30 02:09:45,56.1,14.5,1055,82.6,5.7,2129
90734,2022-12-30 02:09:55,56.2,14.5,1055,82.7,5.7,2125
90735,2022-12-30 02:10:05,56.3,14.5,1055,82.7,5.7,2125
90736,2022-12-30 02:10:15,56.3,14.5,1055,82.7,5.7,2125
90737,2022-12-30 02:10:25,56.4,14.5,1055,82.6,5.7,2125
90738,2022-12-30 02:10:35,56.5,14.5,1055,82.6,5.7,2120
90739,2022-12-30 02:10:45,56.5,14.5,1055,82.7,5.7,2120
90740,2022-12-30 02:10:55,56.5,14.5,1055,82.6,5.7,2120
90741,2022-12-30 02:11:05,56.4,14.5,1055,82.7,5.7,2125
90742,2022-12-30 02:11:15,56.4,14.5,1055,82.7,5.7,2120
90743,2022-12-30 02:11:25,56.4,14.5,1055,82.7,5.7,2120
90744,2022-12-30 02:11:35,56.5,14.5,1055,82.7,5.7,2120
90745,2022-12-30 02:11:45,56.5,14.5,1055,82.8,5.7,2120
90746,2022-12-30 02:11:55,56.5,14.5,1055,82.8,5.7,2125
90747,2022-12-30 02:12:05,56.6,14.5,1055,82.8,5.7,2125
90748,2022-12-30 02:12:15,56.7,14.5,1055,82.8,5.7,2120
90749,2022-12-30 02:12:25,56.6,14.5,1055,82.8,5.7,2120
90750,2022-12-30 02:12:35,56.5,14.5,1055,82.8,5.7,2120
90751,2022-12-30 02:12:45,56.4,14.5,1055,82.8,5.7,2120
90752,2022-12-30 02:12:55,56.5,14.5,1055,82.8,5.7,2120
90753,2022-12-30 02:13:05,56.6,14.5,1055,82.8,5.7,2120
90754,2022-12-30 02:13:15,56.6,14.5,1055,82.8,5.7,2129
90755,2022-12-30 02:13:25,56.7,14.5,1055,82.8,5.7,2125
90756,2022-12-30 02:13:35,56.6,14.5,1055,82.8,5.7,2125
90757,2022-12-30 02:13:45,56.6,14.5,1055,82.9,5.7,2129
90758,2022-12-30 02:13:55,56.6,14.5,1055,82.9,5.7,2129
90759,2022-12-30 02:14:05,56.6,14.5,1055,82.9,5.7,2129
90760,2022-12-30 02:14:15,56.5,14.5,1055,82.9,5.7,2129
90761,2022-12-30 02:14:25,56.5,14.5,1055,82.9,5.7,2129
90762,2022-12-30 02:14:35,56.5,14.5,1055,82.9,5.7,2120
90763,2022-12-30 02:14:45,56.6,14.5,1055,82.9,5.7,2120
90764,2022-12-30 02:14:55,56.5,14.5,1055,82.9,5.7,2120
90765,2022-12-30 02:15:05,56.6,14.5,1055,83.0,5.7,2125
90766,2022-12-30 02:15:15,56.6,14.5,1055,83.0,5.7,2120
90767,2022-12-30 02:15:25,56.7,14.4,1055,83.0,5.7,2120
90768,2022-12-30 02:15:35,56.6,14.5,1055,83.0,5.7,2111
90769,2022-12-30 02:15:45,56.6,14.5,1055,83.1,5.7,2111
90770,2022-12-30 02:15:55,56.5,14.5,1055,83.1,5.7,2111
90771,2022-12-30 02:16:05,56.5,14.5,1055,83.1,5.7,2111
90772,2022-12-30 02:16:15,56.5,14.5,1055,83.0,5.7,2107
90773,2022-12-30 02:16:25,56.4,14.5,1055,83.1,5.7,2107
90774,2022-12-30 02:16:35,56.5,14.5,1055,83.1,5.7,2111
90775,2022-12-30 02:16:45,56.4,14.4,1055,83.1,5.8,2107
90776,2022-12-30 02:16:55,56.4,14.4,1055,83.0,5.7,2107
90777,2022-12-30 02:17:05,56.6,14.4,1055,83.0,5.8,2111
90778,2022-12-30 02:17:15,56.6,14.4,1055,83.0,5.8,2120
90779,2022-12-30 02:17:25,56.5,14.4,1055,83.0,5.8,2120
90780,2022-12-30 02:17:35,56.5,14.4,1055,83.0,5.8,2120
90781,2022-12-30 02:17:45,56.4,14.4,1055,83.0,5.8,2120
90782,2022-12-30 02:17:55,56.5,14.4,1055,83.0,5.8,2120
90783,2022-12-30 02:18:05,56.5,14.4,1055,82.9,5.8,2138
90784,2022-12-30 02:18:15,56.6,14.4,1055,82.9,5.8,2138
90785,2022-12-30 02:18:25,56.4,14.4,1055,82.9,5.8,2138
90786,2022-12-30 02:18:36,56.3,14.4,1055,82.9,5.8,2138
90787,2022-12-30 02:18:46,56.3,14.4,1055,82.9,5.8,2133
90788,2022-12-30 02:18:56,56.4,14.4,1055,82.9,5.8,2133
90789,2022-12-30 02:19:06,56.4,14.4,1055,82.8,5.8,2133
90790,2022-12-30 02:19:16,56.5,14.4,1055,82.8,5.8,2133
90791,2022-12-30 02:19:26,56.5,14.4,1055,82.8,5.8,2133
90792,2022-12-30 02:19:36,56.6,14.5,1055,82.8,5.8,2133
90793,2022-12-30 02:19:46,56.5,14.4,1055,82.8,5.8,2133
90794,2022-12-30 02:19:56,56.5,14.4,1055,82.8,5.8,2133
90795,2022-12-30 02:20:06,56.6,14.4,1055,82.8,5.8,2133
90796,2022-12-30 02:20:16,56.5,14.4,1055,82.8,5.8,2133
90797,2022-12-30 02:20:26,56.4,14.4,1055,82.8,5.8,2133
90798,2022-12-30 02:20:36,56.5,14.4,1055,82.8,5.8,2129
90799,2022-12-30 02:20:46,56.6,14.5,1055,82.9,5.8,2129
90800,2022-12-30 02:20:56,56.6,14.5,1055,82.9,5.8,2133
90801,2022-12-30 02:21:06,56.5,14.5,1055,82.9,5.8,2133
90802,2022-12-30 02:21:16,56.4,14.5,1051,83.0,5.8,2133
90803,2022-12-30 02:21:26,56.5,14.5,1055,82.9,5.8,2133
90804,2022-12-30 02:21:36,56.6,14.4,1055,83.0,5.8,2133
90805,2022-12-30 02:21:46,56.5,14.5,1051,83.0,5.8,2133
90806,2022-12-30 02:21:56,56.5,14.5,1055,83.0,5.8,2133
90807,2022-12-30 02:22:06,56.5,14.4,1055,83.0,5.8,2133
90808,2022-12-30 02:22:16,56.4,14.5,1055,83.0,5.8,2129
90809,2022-12-30 02:22:26,56.4,14.5,1055,83.0,5.8,2129
90810,2022-12-30 02:22:36,56.2,14.5,1055,83.0,5.8,2129
90811,2022-12-30 02:22:46,56.2,14.5,1055,83.0,5.8,2129
90812,2022-12-30 02:22:56,56.3,14.5,1055,83.0,5.8,2129
90813,2022-12-30 02:23:06,56.4,14.5,1055,83.1,5.8,2129
90814,2022-12-30 02:23:16,56.4,14.4,1055,83.1,5.8,2129
90815,2022-12-30 02:23:26,56.2,14.5,1055,83.1,5.8,2129
90816,2022-12-30 02:23:36,56.4,14.4,1051,83.1,5.8,2129
90817,2022-12-30 02:23:46,56.4,14.4,1051,83.1,5.8,2129
90818,2022-12-30 02:23:56,56.4,14.4,1051,83.1,5.8,2129
90819,2022-12-30 02:24:06,56.4,14.4,1051,83.1,5.8,2129
90820,2022-12-30 02:24:16,56.5,14.4,1051,83.1,5.8,2129
90821,2022-12-30 02:24:26,56.6,14.4,1051,83.1,5.8,2129
90822,2022-12-30 02:24:36,56.7,14.4,1051,83.1,5.8,2129
90823,2022-12-30 02:24:46,56.6,14.4,1051,83.1,5.8,2125
90824,2022-12-30 02:24:56,56.6,14.4,1051,83.1,5.8,2129
90825,2022-12-30 02:25:06,56.5,14.4,1051,83.1,5.8,2129
90826,2022-12-30 02:25:16,56.6,14.4,1046,83.1,5.8,2125
90827,2022-12-30 02:25:26,56.6,14.4,1046,83.2,5.7,2120
90828,2022-12-30 02:25:36,56.6,14.4,1046,83.2,5.8,2116
90829,2022-12-30 02:25:46,56.6,14.4,1046,83.2,5.8,2120
90830,2022-12-30 02:25:56,56.5,14.4,1046,83.3,5.7,2120
90831,2022-12-30 02:26:06,56.5,14.4,1046,83.3,5.8,2120
90832,2022-12-30 02:26:16,56.4,14.4,1046,83.3,5.7,2120
90833,2022-12-30 02:26:26,56.5,14.4,1046,83.3,5.7,2120
90834,2022-12-30 02:26:36,56.6,14.4,1051,83.3,5.7,2120
90835,2022-12-30 02:26:46,56.5,14.4,1051,83.3,5.7,2120
90836,2022-12-30 02:26:56,56.5,14.4,1051,83.3,5.8,2120
90837,2022-12-30 02:27:06,56.4,14.4,1051,83.3,5.7,2120
90838,2022-12-30 02:27:16,56.4,14.4,1051,83.4,5.7,2120
90839,2022-12-30 02:27:26,56.3,14.4,1051,83.3,5.7,2120
90840,2022-12-30 02:27:37,56.4,14.4,1051,83.4,5.7,2120
90841,2022-12-30 02:27:47,56.4,14.4,1051,83.3,5.7,2120
90842,2022-12-30 02:27:57,56.4,14.4,1051,83.3,5.7,2120
90843,2022-12-30 02:28:07,56.4,14.4,1051,83.4,5.7,2120
90844,2022-12-30 02:28:17,56.5,14.4,1051,83.4,5.7,2120
90845,2022-12-30 02:28:27,56.5,14.4,1051,83.4,5.7,2120
90846,2022-12-30 02:28:37,56.6,14.4,1051,83.5,5.7,2120
90847,2022-12-30 02:28:47,56.6,14.4,1051,83.4,5.7,2120
90848,2022-12-30 02:28:57,56.6,14.4,1051,83.5,5.7,2120
90849,2022-12-30 02:29:07,56.6,14.4,1051,83.5,5.7,2120
90850,2022-12-30 02:29:17,56.6,14.4,1051,83.5,5.7,2120
90851,2022-12-30 02:29:27,56.6,14.4,1051,83.5,5.7,2125
90852,2022-12-30 02:29:37,56.6,14.4,1051,83.6,5.7,2125
90853,2022-12-30 02:29:47,56.7,14.4,1051,83.6,5.6,2125
90854,2022-12-30 02:29:57,56.7,14.4,1051,83.6,5.6,2120
90855,2022-12-30 02:30:07,56.8,14.4,1051,83.7,5.6,2120
90856,2022-12-30 02:30:17,56.7,14.4,1051,83.7,5.6,2120
90857,2022-12-30 02:30:27,56.8,14.4,1051,83.8,5.6,2120
90858,2022-12-30 02:30:37,56.7,14.4,1046,83.8,5.6,2125
90859,2022-12-30 02:30:47,56.6,14.4,1046,83.8,5.6,2120
90860,2022-12-30 02:30:57,56.7,14.3,1051,83.9,5.7,2120
90861,2022-12-30 02:31:07,56.8,14.4,1051,84.0,5.6,2120
90862,2022-12-30 02:31:17,56.7,14.3,1051,84.0,5.6,2120
90863,2022-12-30 02:31:27,56.6,14.3,1051,84.1,5.6,2120
90864,2022-12-30 02:31:37,56.7,14.4,1051,84.1,5.7,2120
90865,2022-12-30 02:31:47,56.8,14.4,1051,84.1,5.7,2120
90866,2022-12-30 02:31:57,56.8,14.3,1051,84.1,5.7,2093
90867,2022-12-30 02:32:07,56.8,14.3,1051,84.1,5.7,2093
90868,2022-12-30 02:32:17,56.8,14.3,1046,84.1,5.7,2107
90869,2022-12-30 02:32:27,56.8,14.3,1046,84.2,5.7,2107
90870,2022-12-30 02:32:37,56.8,14.3,1051,84.2,5.7,2107
90871,2022-12-30 02:32:47,56.7,14.3,1046,84.2,5.7,2107
90872,2022-12-30 02:32:57,56.7,14.3,1051,84.2,5.7,2107
90873,2022-12-30 02:33:07,56.9,14.3,1051,84.2,5.7,2111
90874,2022-12-30 02:33:17,56.7,14.3,1046,84.2,5.7,2107
90875,2022-12-30 02:33:27,56.7,14.4,1051,84.2,5.7,2107
90876,2022-12-30 02:33:37,56.7,14.3,1051,84.2,5.8,2107
90877,2022-12-30 02:33:47,56.9,14.4,1051,84.2,5.8,2107
90878,2022-12-30 02:33:57,56.9,14.3,1046,84.2,5.8,2107
90879,2022-12-30 02:34:07,56.7,14.3,1046,84.2,5.8,2107
90880,2022-12-30 02:34:17,56.8,14.4,1051,84.1,5.8,2107
90881,2022-12-30 02:34:27,56.8,14.4,1046,84.1,5.8,2107
90882,2022-12-30 02:34:37,56.8,14.4,1051,84.1,5.8,2098
90883,2022-12-30 02:34:47,56.8,14.4,1051,84.1,5.8,2098
90884,2022-12-30 02:34:57,56.7,14.4,1051,84.1,5.8,2098
90885,2022-12-30 02:35:07,56.7,14.4,1051,84.1,5.8,2098
90886,2022-12-30 02:35:17,56.7,14.4,1051,84.1,5.8,2098
90887,2022-12-30 02:35:27,56.7,14.4,1046,84.1,5.8,2098
90888,2022-12-30 02:35:37,56.7,14.4,1051,84.1,5.8,2098
90889,2022-12-30 02:35:47,56.7,14.4,1046,84.1,5.8,2098
90890,2022-12-30 02:35:57,56.7,14.4,1046,84.1,5.8,2098
90891,2022-12-30 02:36:07,56.7,14.4,1046,84.1,5.8,2098
90892,2022-12-30 02:36:17,56.6,14.4,1046,84.0,5.8,2098
90893,2022-12-30 02:36:27,56.6,14.4,1046,84.0,5.8,2102
90894,2022-12-30 02:36:38,56.6,14.4,1046,84.0,5.8,2102
90895,2022-12-30 02:36:48,56.7,14.4,1046,84.0,5.8,2098
90896,2022-12-30 02:36:58,56.7,14.4,1046,84.0,5.8,2102
90897,2022-12-30 02:37:08,56.7,14.4,1046,84.0,5.8,2102
90898,2022-12-30 02:37:18,56.7,14.4,1046,84.0,5.8,2102
90899,2022-12-30 02:37:28,56.7,14.4,1046,84.0,5.8,2102
90900,2022-12-30 02:37:38,56.9,14.4,1046,84.0,5.8,2102
90901,2022-12-30 02:37:48,56.8,14.4,1046,84.0,5.8,2102
90902,2022-12-30 02:37:58,56.7,14.4,1046,84.0,5.8,2102
90903,2022-12-30 02:38:08,56.7,14.4,1046,84.0,5.8,2102
90904,2022-12-30 02:38:18,56.7,14.4,1046,84.0,5.8,2102
90905,2022-12-30 02:38:28,56.7,14.4,1046,84.0,5.8,2125
90906,2022-12-30 02:38:38,56.7,14.4,1046,84.0,5.8,2120
90907,2022-12-30 02:38:48,56.8,14.4,1046,84.0,5.8,2120
90908,2022-12-30 02:38:58,56.6,14.4,1046,84.1,5.8,2120
90909,2022-12-30 02:39:08,56.6,14.4,1046,84.1,5.8,2120
90910,2022-12-30 02:39:18,56.7,14.3,1046,84.1,5.8,2120
90911,2022-12-30 02:39:28,56.7,14.4,1046,84.1,5.8,2125
90912,2022-12-30 02:39:38,56.7,14.3,1046,84.1,5.8,2125
90913,2022-12-30 02:39:48,56.7,14.3,1046,84.1,5.8,2120
90914,2022-12-30 02:39:58,56.6,14.3,1046,84.1,5.8,2120
90915,2022-12-30 02:40:08,56.6,14.3,1046,84.1,5.8,2120
90916,2022-12-30 02:40:18,56.7,14.3,1046,84.1,5.8,2120
90917,2022-12-30 02:40:28,56.7,14.3,1046,84.1,5.8,2120
90918,2022-12-30 02:40:38,56.7,14.3,1046,84.1,5.9,2120
90919,2022-12-30 02:40:48,56.7,14.3,1046,84.1,5.9,2120
90920,2022-12-30 02:40:58,56.7,14.3,1046,84.1,5.9,2120
90921,2022-12-30 02:41:08,56.7,14.3,1046,84.1,5.9,2120
90922,2022-12-30 02:41:18,56.7,14.3,1046,84.1,5.9,2133
90923,2022-12-30 02:41:28,56.7,14.3,1046,84.1,5.8,2116
90924,2022-12-30 02:41:38,56.7,14.3,1046,84.1,5.9,2116
90925,2022-12-30 02:41:48,56.7,14.3,1046,84.1,5.8,2111
90926,2022-12-30 02:41:58,56.6,14.3,1046,84.1,5.9,2111
90927,2022-12-30 02:42:08,56.7,14.3,1046,84.1,5.9,2111
90928,2022-12-30 02:42:18,56.7,14.3,1046,84.1,5.9,2111
90929,2022-12-30 02:42:28,56.7,14.3,1046,84.1,5.9,2120
